op,canonical_id,datetime_utc,currency,name_raw,name_canonical,actual,forecast,previous,forecast_origin,set_fields,old,reason,evidence
update,aud_private_capital_expenditure,2026-02-26 00:30:00,,,,,,,,"{""actual"": 0.4, ""forecast"": -0.1, ""previous"": 6.4, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 0.0, ""forecast"": 0.0, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=feb25.2026
update,chf_ppi,2026-03-17 07:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.3, ""forecast"": 0.0, ""previous"": -0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=mar17.2026
update,cad_gdp,2026-03-31 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.1, ""forecast"": 0.0, ""previous"": 0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=mar31.2026
update,gbp_retail_sales,2026-04-24 06:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.7, ""forecast"": 0.0, ""previous"": -0.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=apr24.2026
update,eur_employment_change,2026-05-13 09:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.1, ""forecast"": 0.0, ""previous"": 0.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=may13.2026
update,usd_ppi,2026-07-15 12:30:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": -0.3, ""forecast"": 0.0, ""previous"": 0.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jul15.2026
update,gbp_gdp,2026-07-16 06:00:00,,,,,,,,"{""forecast"": 0.0, ""forecast_origin"": ""ff""}","{""actual"": 0.1, ""forecast"": 0.0, ""previous"": -0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",placeholder/consensus/value corrected from the FF calendar page,https://www.forexfactory.com/calendar?day=jul16.2026
update,cad_gdp,2023-01-31 13:30:00,,,,,,,,"{""actual"": 0.1, ""forecast"": 0.1, ""previous"": 0.1, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 0.2, ""forecast"": 0.1, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year row (the Jan-2024 print 0.2/0.1/0.0 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan31.2023
update,chf_retail_sales,2023-01-31 07:30:00,,,,,,,,"{""actual"": -2.8, ""forecast"": -0.7, ""previous"": -1.4, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": -0.8, ""forecast"": 0.9, ""previous"": -1.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year row (the Jan-2024 print -0.8/0.9/-1.5 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan31.2023
update,chf_unemployment_rate,2023-01-09 06:45:00,,,,,,,,"{""actual"": 1.9, ""forecast"": 2.1, ""previous"": 2.0, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 2.2, ""forecast"": 2.2, ""previous"": 2.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year row (the Jan-2024 print 2.2/2.2/2.1 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan9.2023
update,eur_ppi,2023-01-05 10:00:00,,,,,,,,"{""actual"": -0.9, ""forecast"": -0.8, ""previous"": -3.0, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": -0.3, ""forecast"": -0.1, ""previous"": 0.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year row (the Jan-2024 print -0.3/-0.1/0.3 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan5.2023
update,eur_sp_global_manufacturing_pmi,2023-01-02 09:00:00,,,,,,,,"{""actual"": 47.8, ""forecast"": 47.8, ""previous"": 47.8, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 44.4, ""forecast"": 44.2, ""previous"": 44.2, ""forecast_origin"": ""unknown"", ""jb_status"": null}",wrong-year row (the Jan-2024 print 44.4/44.2/44.2 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan2.2023
update,eur_unemployment_rate,2023-01-09 10:00:00,,,,,,,,"{""actual"": 6.5, ""forecast"": 6.5, ""previous"": 6.5, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 6.4, ""forecast"": 6.5, ""previous"": 6.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year row (the Jan-2024 print 6.4/6.5/6.5 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan9.2023
update,jpy_core_machinery_orders,2023-01-17 23:50:00,,,,,,,,"{""actual"": -8.3, ""forecast"": -1.3, ""previous"": 5.4, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": -4.9, ""forecast"": -0.8, ""previous"": 0.7, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year row (the Jan-2024 print -4.9/-0.8/0.7 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan17.2023
update,jpy_ppi,2023-01-15 23:50:00,,,,,,,,"{""actual"": 10.2, ""forecast"": 9.5, ""previous"": 9.7, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 0.0, ""forecast"": -0.3, ""previous"": 0.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year row (the Jan-2024 print 0.0/-0.3/0.3 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan15.2023
update,jpy_sppi,2023-01-25 23:50:00,,,,,,,,"{""actual"": 1.5, ""forecast"": 1.6, ""previous"": 1.7, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 2.4, ""forecast"": 2.4, ""previous"": 2.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year row (the Jan-2024 print 2.4/2.4/2.4 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan25.2023
update,jpy_retail_sales,2023-01-30 23:50:00,,,,,,,,"{""actual"": 3.8, ""forecast"": 3.2, ""previous"": 2.5, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 2.1, ""forecast"": 5.0, ""previous"": 5.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year row (the Jan-2024 print 2.1/5.0/5.4 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan30.2023
update,jpy_prelim_industrial_production,2023-01-30 23:50:00,,,,,,,,"{""actual"": -0.1, ""forecast"": -1.1, ""previous"": 0.2, ""forecast_origin"": ""ff"", ""jb_status"": null}","{""actual"": 1.8, ""forecast"": 2.5, ""previous"": -0.9, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year row (the Jan-2024 print 1.8/2.5/-0.9 dated 2023 by the JB archive) replaced with the real Jan-2023 print from the FF page,https://www.forexfactory.com/calendar?day=jan30.2023
insert,usd_industrial_production,2024-01-17 14:15:00,USD,Industrial Production m/m,Industrial Production m/m,0.1,-0.1,0.0,ff,,,publication missing from the parquet (the JB archive carried it only as a wrong-year row dated 2023),https://www.forexfactory.com/calendar?day=jan17.2024
insert,jpy_retail_sales,2024-01-30 23:50:00,JPY,Retail Sales y/y,Retail Sales m/m,2.1,5.0,5.4,ff,,,publication missing from the parquet (the JB archive carried it only as a wrong-year row dated 2023),https://www.forexfactory.com/calendar?day=jan30.2024
insert,jpy_prelim_industrial_production,2024-01-30 23:50:00,JPY,Prelim Industrial Production m/m,Prelim Industrial Production m/m,1.8,2.5,-0.9,ff,,,publication missing from the parquet (the JB archive carried it only as a wrong-year row dated 2023),https://www.forexfactory.com/calendar?day=jan30.2024
delete,aud_cpi,2023-01-10 00:30:00,,,,,,,,,"{""actual"": 4.3, ""forecast"": 4.4, ""previous"": 4.9, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-10 print (identical 4.3/4.4/4.9; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-11 00:30,https://www.forexfactory.com/calendar?day=jan9.2024 (the 2024 row is in the parquet)
delete,aud_cpi,2023-01-31 00:30:00,,,,,,,,,"{""actual"": 3.4, ""forecast"": 3.7, ""previous"": 4.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-31 print (identical 3.4/3.7/4.3; the JB archive dated part of Jan-2024 as Jan-2023); real Dec-2022 print of this release present at 2023-01-25 00:30 (8.4),https://www.forexfactory.com/calendar?day=jan30.2024 (the 2024 row is in the parquet)
delete,aud_employment_change,2023-01-18 00:30:00,,,,,,,,,"{""actual"": -65.1, ""forecast"": 15.4, ""previous"": 72.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-18 print (identical -65.1/15.4/72.6; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-19 00:30,https://www.forexfactory.com/calendar?day=jan17.2024 (the 2024 row is in the parquet)
delete,aud_import_prices,2023-02-01 00:30:00,,,,,,,,,"{""actual"": 1.1, ""forecast"": 0.6, ""previous"": 0.8, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-02-01 print (identical 1.1/0.6/0.8; the JB archive dated part of Jan-2024 as Jan-2023); real Q4-2022 print present at 2023-01-27 00:30 (1.8),https://www.forexfactory.com/calendar?day=jan31.2024 (the 2024 row is in the parquet)
delete,aud_rba_trimmed_mean_cpi,2023-01-31 00:30:00,,,,,,,,,"{""actual"": 0.8, ""forecast"": 0.9, ""previous"": 1.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-31 print (identical 0.8/0.9/1.2; the JB archive dated part of Jan-2024 as Jan-2023); real Q4-2022 print present at 2023-01-25 00:30 (1.7),https://www.forexfactory.com/calendar?day=jan30.2024 (the 2024 row is in the parquet)
delete,aud_retail_sales,2023-01-09 00:30:00,,,,,,,,,"{""actual"": 2.0, ""forecast"": 1.2, ""previous"": -0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-09 print (identical 2.0/1.2/-0.4; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-11 00:30,https://www.forexfactory.com/calendar?day=jan8.2024 (the 2024 row is in the parquet)
delete,aud_retail_sales,2023-01-30 00:30:00,,,,,,,,,"{""actual"": -2.7, ""forecast"": -1.9, ""previous"": 1.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-30 print (identical -2.7/-1.9/1.6; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-31 00:30,https://www.forexfactory.com/calendar?day=jan29.2024 (the 2024 row is in the parquet)
delete,aud_unemployment_rate,2023-01-18 00:30:00,,,,,,,,,"{""actual"": 3.9, ""forecast"": 3.9, ""previous"": 3.9, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-18 print (identical 3.9/3.9/3.9; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-19 00:30,https://www.forexfactory.com/calendar?day=jan17.2024 (the 2024 row is in the parquet)
delete,cad_boc_interest_rate_decision,2023-01-24 14:45:00,,,,,,,,,"{""actual"": 5.0, ""forecast"": 5.0, ""previous"": 5.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-24 print (identical 5.0/5.0/5.0; the JB archive dated part of Jan-2024 as Jan-2023); the BoC decision of 2023-01-25 15:00 (4.50) is present,https://www.forexfactory.com/calendar?day=jan24.2024 (the 2024 row is in the parquet)
delete,cad_common_cpi,2023-01-16 13:30:00,,,,,,,,,"{""actual"": 3.9, ""forecast"": 3.8, ""previous"": 3.9, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-16 print (identical 3.9/3.8/3.9; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-17 13:32,https://www.forexfactory.com/calendar?day=jan16.2024 (the 2024 row is in the parquet)
delete,cad_cpi,2023-01-16 13:30:00,,,,,,,,,"{""actual"": -0.3, ""forecast"": -0.3, ""previous"": 0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-16 print (identical -0.3/-0.3/0.1; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-17 13:30,https://www.forexfactory.com/calendar?day=jan16.2024 (the 2024 row is in the parquet)
delete,cad_employment_change,2023-01-05 13:30:00,,,,,,,,,"{""actual"": 0.1, ""forecast"": 12.2, ""previous"": 24.9, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-05 print (identical 0.1/12.2/24.9; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-06 13:30,https://www.forexfactory.com/calendar?day=jan5.2024 (the 2024 row is in the parquet)
delete,cad_ippi,2023-01-17 13:30:00,,,,,,,,,"{""actual"": -1.5, ""forecast"": -0.7, ""previous"": -0.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-17 print (identical -1.5/-0.7/-0.3; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-18 13:30,https://www.forexfactory.com/calendar?day=jan17.2024 (the 2024 row is in the parquet)
delete,cad_median_cpi,2023-01-16 13:30:00,,,,,,,,,"{""actual"": 3.6, ""forecast"": 3.3, ""previous"": 3.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-16 print (identical 3.6/3.3/3.6; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-17 13:30,https://www.forexfactory.com/calendar?day=jan16.2024 (the 2024 row is in the parquet)
delete,cad_trimmed_cpi,2023-01-16 13:30:00,,,,,,,,,"{""actual"": 3.7, ""forecast"": 3.4, ""previous"": 3.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-16 print (identical 3.7/3.4/3.5; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-17 13:30,https://www.forexfactory.com/calendar?day=jan16.2024 (the 2024 row is in the parquet)
delete,cad_unemployment_rate,2023-01-05 13:30:00,,,,,,,,,"{""actual"": 5.8, ""forecast"": 5.9, ""previous"": 5.8, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-05 print (identical 5.8/5.9/5.8; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-06 13:30,https://www.forexfactory.com/calendar?day=jan5.2024 (the 2024 row is in the parquet)
delete,eur_core_cpi,2023-01-05 10:00:00,,,,,,,,,"{""actual"": 3.4, ""forecast"": 3.4, ""previous"": 3.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-05 print (identical 3.4/3.4/3.6; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-06 10:00,https://www.forexfactory.com/calendar?day=jan5.2024 (the 2024 row is in the parquet)
delete,eur_cpi,2023-01-05 10:00:00,,,,,,,,,"{""actual"": 2.9, ""forecast"": 3.0, ""previous"": 2.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-05 print (identical 2.9/3.0/2.4; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-06 10:00,https://www.forexfactory.com/calendar?day=jan5.2024 (the 2024 row is in the parquet)
delete,eur_ecb_interest_rate_decision,2023-01-25 13:15:00,,,,,,,,,"{""actual"": 4.5, ""forecast"": 4.5, ""previous"": 4.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}","wrong-year copy of the 2024-01-25 print (identical 4.5/4.5/4.5; the JB archive dated part of Jan-2024 as Jan-2023); the ECB held no meeting in January 2023 (next: 2023-02-02, present)",https://www.forexfactory.com/calendar?day=jan25.2024 (the 2024 row is in the parquet)
delete,eur_retail_sales,2023-01-08 10:00:00,,,,,,,,,"{""actual"": -0.3, ""forecast"": -0.3, ""previous"": 0.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-08 print (identical -0.3/-0.3/0.4; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-06 10:00,https://www.forexfactory.com/calendar?day=jan8.2024 (the 2024 row is in the parquet)
delete,gbp_average_weekly_earnings_total_pay,2023-01-16 07:00:00,,,,,,,,,"{""actual"": 6.5, ""forecast"": 6.8, ""previous"": 7.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-16 print (identical 6.5/6.8/7.2; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-17 07:00,https://www.forexfactory.com/calendar?day=jan16.2024 (the 2024 row is in the parquet)
delete,gbp_claimant_count_change,2023-01-16 07:00:00,,,,,,,,,"{""actual"": 11.7, ""forecast"": 18.1, ""previous"": 0.6, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-16 print (identical 11.7/18.1/0.6; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-17 07:00,https://www.forexfactory.com/calendar?day=jan16.2024 (the 2024 row is in the parquet)
delete,gbp_core_cpi,2023-01-17 07:00:00,,,,,,,,,"{""actual"": 5.1, ""forecast"": 4.9, ""previous"": 5.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-17 print (identical 5.1/4.9/5.1; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-18 07:00,https://www.forexfactory.com/calendar?day=jan17.2024 (the 2024 row is in the parquet)
delete,gbp_cpi,2023-01-17 07:00:00,,,,,,,,,"{""actual"": 4.0, ""forecast"": 3.8, ""previous"": 3.9, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-17 print (identical 4.0/3.8/3.9; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-18 07:00,https://www.forexfactory.com/calendar?day=jan17.2024 (the 2024 row is in the parquet)
delete,gbp_gdp,2023-01-12 07:00:00,,,,,,,,,"{""actual"": 0.3, ""forecast"": 0.2, ""previous"": -0.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-12 print (identical 0.3/0.2/-0.3; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-13 07:00,https://www.forexfactory.com/calendar?day=jan12.2024 (the 2024 row is in the parquet)
delete,gbp_industrial_production,2023-01-12 07:00:00,,,,,,,,,"{""actual"": 0.3, ""forecast"": 0.3, ""previous"": -1.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-12 print (identical 0.3/0.3/-1.3; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-13 07:00,https://www.forexfactory.com/calendar?day=jan12.2024 (the 2024 row is in the parquet)
delete,gbp_ppi_output,2023-01-17 07:00:00,,,,,,,,,"{""actual"": -0.6, ""forecast"": -0.2, ""previous"": 0.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-17 print (identical -0.6/-0.2/0.0; the JB archive dated part of Jan-2024 as Jan-2023); real Dec-2022 print present at 2023-01-25 07:00 (-0.8; ONS published it late),https://www.forexfactory.com/calendar?day=jan17.2024 (the 2024 row is in the parquet)
delete,gbp_retail_sales,2023-01-19 07:00:00,,,,,,,,,"{""actual"": -3.2, ""forecast"": -0.5, ""previous"": 1.4, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-19 print (identical -3.2/-0.5/1.4; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-20 07:00,https://www.forexfactory.com/calendar?day=jan19.2024 (the 2024 row is in the parquet)
delete,gbp_unemployment_rate,2023-01-16 07:00:00,,,,,,,,,"{""actual"": 4.2, ""forecast"": 4.2, ""previous"": 4.2, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-16 print (identical 4.2/4.2/4.2; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-17 07:00,https://www.forexfactory.com/calendar?day=jan16.2024 (the 2024 row is in the parquet)
delete,jpy_boj_interest_rate_decision,2023-01-23 03:09:00,,,,,,,,,"{""actual"": -0.1, ""forecast"": -0.1, ""previous"": -0.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}","wrong-year copy of the 2024-01-23 print (identical -0.1/-0.1/-0.1; the JB archive dated part of Jan-2024 as Jan-2023); BoJ met 17-18 Jan 2023 (decision at 2023-01-18 02:40, present)",https://www.forexfactory.com/calendar?day=jan22.2024 (the 2024 row is in the parquet)
delete,jpy_core_cpi,2023-01-23 05:00:00,,,,,,,,,"{""actual"": 2.6, ""forecast"": 2.8, ""previous"": 2.7, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-23 print (identical 2.6/2.8/2.7; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-24 05:00,https://www.forexfactory.com/calendar?day=jan23.2024 (the 2024 row is in the parquet)
delete,jpy_cpi,2023-01-18 23:30:00,,,,,,,,,"{""actual"": 2.3, ""forecast"": 2.3, ""previous"": 2.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-18 print (identical 2.3/2.3/2.5; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-19 23:30,https://www.forexfactory.com/calendar?day=jan18.2024 (the 2024 row is in the parquet)
delete,jpy_labor_cash_earnings,2023-01-09 23:30:00,,,,,,,,,"{""actual"": 0.2, ""forecast"": 1.5, ""previous"": 1.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-09 print (identical 0.2/1.5/1.5; the JB archive dated part of Jan-2024 as Jan-2023); real Nov-2022 print present at 2023-01-05 23:30 (0.5),https://www.forexfactory.com/calendar?day=jan9.2024 (the 2024 row is in the parquet)
delete,jpy_tokyo_core_cpi,2023-01-08 23:30:00,,,,,,,,,"{""actual"": 2.1, ""forecast"": 2.1, ""previous"": 2.3, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-08 print (identical 2.1/2.1/2.3; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-09 23:30,https://www.forexfactory.com/calendar?day=jan8.2024 (the 2024 row is in the parquet)
delete,jpy_tokyo_core_cpi,2023-01-25 23:30:00,,,,,,,,,"{""actual"": 1.6, ""forecast"": 1.9, ""previous"": 2.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-25 print (identical 1.6/1.9/2.1; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-26 23:30,https://www.forexfactory.com/calendar?day=jan25.2024 (the 2024 row is in the parquet)
delete,jpy_unemployment_rate,2023-01-29 23:30:00,,,,,,,,,"{""actual"": 2.4, ""forecast"": 2.5, ""previous"": 2.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-29 print (identical 2.4/2.5/2.5; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-30 23:30,https://www.forexfactory.com/calendar?day=jan29.2024 (the 2024 row is in the parquet)
delete,nzd_businessnz_manufacturing_index,2023-01-18 21:30:00,,,,,,,,,"{""actual"": 43.1, ""forecast"": 0.0, ""previous"": 46.5, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-18 print (identical 43.1/0.0/46.5; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-19 21:30,https://www.forexfactory.com/calendar?day=jan18.2024 (the 2024 row is in the parquet)
delete,nzd_businessnz_services_index,2023-01-22 21:30:00,,,,,,,,,"{""actual"": 48.8, ""forecast"": 0.0, ""previous"": 51.1, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-22 print (identical 48.8/0.0/51.1; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-23 21:30,https://www.forexfactory.com/calendar?day=jan22.2024 (the 2024 row is in the parquet)
delete,nzd_cpi,2023-01-23 21:45:00,,,,,,,,,"{""actual"": 0.5, ""forecast"": 0.5, ""previous"": 1.8, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-23 print (identical 0.5/0.5/1.8; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-24 21:45,https://www.forexfactory.com/calendar?day=jan23.2024 (the 2024 row is in the parquet)
delete,usd_adp_nonfarm_employment_change,2023-01-04 13:15:00,,,,,,,,,"{""actual"": 164.0, ""forecast"": 120.0, ""previous"": 101.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Good Data""}",wrong-year copy of the 2024-01-04 print (identical 164.0/120.0/101.0; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-01-05 13:15,https://www.forexfactory.com/calendar?day=jan4.2024 (the 2024 row is in the parquet)
delete,usd_adp_nonfarm_employment_change,2023-01-31 13:15:00,,,,,,,,,"{""actual"": 107.0, ""forecast"": 148.0, ""previous"": 158.0, ""forecast_origin"": ""unknown"", ""jb_status"": ""Bad Data""}",wrong-year copy of the 2024-01-31 print (identical 107.0/148.0/158.0; the JB archive dated part of Jan-2024 as Jan-2023); real Jan-2023 print present at 2023-02-01 13:15,https://www.forexfactory.com/calendar?day=jan31.2024 (the 2024 row is in the parquet)
